"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 01, 2020","17.938","17.913","18.000","17.913","-","-0.83%"
"Dec 31, 2019","18.089","18.200","18.335","18.065","0.77K","-0.44%"
"Dec 30, 2019","18.169","18.090","18.175","18.015","0.27K","1.63%"
"Dec 29, 2019","17.878","17.835","17.887","17.835","-","-1.28%"
"Dec 27, 2019","18.110","18.145","18.185","17.985","0.45K","-0.25%"
"Dec 26, 2019","18.156","18.185","18.300","18.020","0.92K","1.82%"
"Dec 25, 2019","17.832","17.850","17.863","17.808","-","-1.04%"
"Dec 24, 2019","18.020","17.620","18.020","17.610","1.32K","2.00%"
"Dec 23, 2019","17.666","17.415","17.675","17.415","0.78K","2.43%"
"Dec 22, 2019","17.247","17.262","17.262","17.238","-","-0.82%"
"Dec 20, 2019","17.390","17.275","17.475","17.275","0.22K","0.40%"
"Dec 19, 2019","17.320","17.220","17.320","17.140","0.14K","0.61%"
"Dec 18, 2019","17.215","17.220","17.265","17.110","0.44K","-0.14%"
"Dec 17, 2019","17.239","17.255","17.295","17.210","0.24K","-0.24%"
"Dec 16, 2019","17.280","17.205","17.275","17.205","0.34K","1.75%"
"Dec 15, 2019","16.983","17.000","17.027","16.980","-","-1.14%"
"Dec 13, 2019","17.179","17.145","17.210","17.075","0.58K","0.35%"
"Dec 12, 2019","17.119","17.100","17.335","17.000","0.25K","0.59%"
"Dec 11, 2019","17.018","16.885","17.165","16.860","0.71K","0.86%"
"Dec 10, 2019","16.873","16.835","16.925","16.835","0.83K","0.36%"
"Dec 09, 2019","16.812","16.745","16.890","16.745","0.54K","1.05%"
"Dec 08, 2019","16.637","16.602","16.637","16.598","-","-0.75%"
"Dec 06, 2019","16.763","17.175","17.270","16.745","1.16K","-2.69%"
"Dec 05, 2019","17.227","17.115","17.240","17.070","0.97K","0.81%"
"Dec 04, 2019","17.088","17.400","17.565","17.050","0.48K","-1.92%"
"Dec 03, 2019","17.422","17.160","17.445","17.160","0.52K","1.64%"
"Dec 02, 2019","17.141","17.115","17.225","17.100","0.38K","0.46%"
"Dec 01, 2019","17.062","17.098","17.102","17.052","-","-1.27%"
"Nov 29, 2019","17.281","17.255","17.280","17.125","0.49K","1.46%"
"Nov 28, 2019","17.032","17.080","17.102","17.003","-","-1.16%"
"Nov 27, 2019","17.232","17.300","17.300","17.200","1.40K","-0.70%"
"Nov 26, 2019","17.354","17.110","17.385","17.100","2.24K","0.94%"
"Nov 25, 2019","17.192","17.235","17.260","17.135","4.37K","0.94%"
"Nov 24, 2019","17.032","17.155","17.155","17.010","-","-1.57%"
"Nov 22, 2019","17.303","17.375","17.490","17.275","1.10K","-0.37%"
"Nov 21, 2019","17.367","17.405","17.440","17.320","0.83K","-0.28%"
"Nov 20, 2019","17.415","17.410","17.415","17.320","0.35K","-0.03%"
"Nov 19, 2019","17.421","17.280","17.435","17.275","0.52K","0.70%"
"Nov 18, 2019","17.300","17.165","17.325","17.090","1.64K","1.99%"
"Nov 17, 2019","16.962","16.935","16.968","16.933","-","-1.68%"
"Nov 15, 2019","17.252","17.270","17.270","17.125","0.85K","-0.49%"
"Nov 14, 2019","17.337","17.270","17.380","17.175","1.28K","0.66%"
"Nov 13, 2019","17.224","17.260","17.285","17.125","1.65K","1.32%"
"Nov 12, 2019","16.999","17.060","17.100","16.945","2.86K","-0.68%"
"Nov 11, 2019","17.116","17.100","17.175","17.015","1.41K","1.87%"
"Nov 10, 2019","16.802","16.762","16.808","16.758","-","-1.95%"
"Nov 08, 2019","17.137","17.385","17.385","17.060","1.70K","-1.11%"
"Nov 07, 2019","17.329","17.845","17.895","17.240","1.56K","-3.29%"
"Nov 06, 2019","17.919","17.910","17.945","17.690","0.89K","0.18%"
"Nov 05, 2019","17.887","18.320","18.390","17.855","0.72K","-2.74%"
"Nov 04, 2019","18.391","18.435","18.540","18.290","0.79K","1.48%"
"Nov 03, 2019","18.122","18.110","18.133","18.090","-","-1.36%"
"Nov 01, 2019","18.371","18.375","18.435","18.300","0.94K","-0.05%"
"Oct 31, 2019","18.380","18.145","18.450","18.145","0.80K","1.14%"
"Oct 30, 2019","18.172","18.125","18.255","17.910","1.21K","0.20%"
"Oct 29, 2019","18.135","18.075","18.170","17.950","0.16K","-0.25%"
"Oct 28, 2019","18.180","18.350","18.440","18.095","0.52K","0.82%"
"Oct 27, 2019","18.032","18.038","18.062","18.010","-","-1.06%"
"Oct 25, 2019","18.226","18.165","18.630","18.120","0.71K","0.70%"
"Oct 24, 2019","18.100","17.830","18.125","17.810","0.70K","1.29%"
"Oct 23, 2019","17.870","17.860","17.900","17.810","3.34K","0.49%"
"Oct 22, 2019","17.783","17.780","17.950","17.760","0.83K","-0.56%"
"Oct 21, 2019","17.883","17.900","18.150","17.850","0.32K","1.65%"
"Oct 20, 2019","17.593","17.570","17.605","17.565","-","-1.47%"
"Oct 18, 2019","17.856","17.740","17.880","17.720","0.17K","-0.19%"
"Oct 17, 2019","17.890","17.680","17.900","17.680","0.21K","1.07%"
"Oct 16, 2019","17.701","17.695","17.720","17.475","0.80K","0.25%"
"Oct 15, 2019","17.656","17.930","18.005","17.655","0.22K","-1.82%"
"Oct 14, 2019","17.983","17.860","17.950","17.860","0.11K","2.69%"
"Oct 13, 2019","17.512","17.535","17.595","17.497","-","-1.72%"
"Oct 11, 2019","17.819","17.880","18.050","17.650","0.37K","-0.31%"
"Oct 10, 2019","17.874","18.150","18.150","17.740","0.77K","-1.14%"
"Oct 09, 2019","18.081","18.080","18.220","18.040","0.52K","0.61%"
"Oct 08, 2019","17.971","17.710","18.120","17.665","0.46K","0.90%"
"Oct 07, 2019","17.811","17.880","17.920","17.740","0.17K","1.11%"
"Oct 06, 2019","17.615","17.598","17.688","17.580","-","-1.56%"
"Oct 04, 2019","17.894","17.950","17.970","17.740","0.39K","-0.28%"
"Oct 03, 2019","17.944","17.950","18.100","17.870","0.76K","-0.06%"
"Oct 02, 2019","17.954","17.520","17.950","17.520","0.79K","2.16%"
"Oct 01, 2019","17.574","17.335","17.625","17.265","1.23K","1.74%"
"Sep 30, 2019","17.274","17.840","17.840","17.265","0.30K","-1.73%"
"Sep 29, 2019","17.578","17.595","17.657","17.555","-","-1.97%"
"Sep 27, 2019","17.932","18.190","18.190","17.645","0.29K","-1.43%"
"Sep 26, 2019","18.193","18.350","18.350","18.140","0.23K","-0.89%"
"Sep 25, 2019","18.356","18.945","18.945","18.310","0.41K","-2.94%"
"Sep 24, 2019","18.912","18.925","18.925","18.650","0.71K","-0.44%"
"Sep 23, 2019","18.996","18.495","18.995","18.495","0.59K","5.26%"
"Sep 22, 2019","18.047","18.052","18.058","18.012","-","-0.47%"
"Sep 20, 2019","18.132","18.115","18.115","18.115","0.23K","-0.19%"
"Sep 19, 2019","18.167","18.050","18.195","18.050","0.26K","-0.19%"
"Sep 18, 2019","18.202","18.380","18.380","18.100","0.05K","-1.22%"
"Sep 17, 2019","18.427","18.175","18.400","18.175","0.32K","0.60%"
"Sep 16, 2019","18.317","18.310","18.310","18.200","0.15K","2.77%"
"Sep 15, 2019","17.823","17.517","17.843","17.517","-","-0.26%"
"Sep 13, 2019","17.869","18.430","18.510","17.810","1.33K","-3.24%"
"Sep 12, 2019","18.467","18.670","18.670","18.425","0.78K","0.10%"
"Sep 11, 2019","18.449","18.500","18.500","18.315","0.80K","-0.04%"
"Sep 10, 2019","18.457","18.135","18.500","18.135","0.60K","0.13%"
"Sep 09, 2019","18.433","18.445","18.545","18.435","0.62K","0.91%"
"Sep 08, 2019","18.267","18.262","18.282","18.157","-","-0.61%"
"Sep 06, 2019","18.380","18.820","19.080","18.430","0.09K","-3.62%"
"Sep 05, 2019","19.070","19.920","19.920","19.010","0.27K","-3.71%"
"Sep 04, 2019","19.805","19.660","20.000","19.550","0.19K","1.62%"
"Sep 03, 2019","19.489","18.820","19.250","18.700","0.43K","5.39%"
"Sep 02, 2019","18.492","18.562","18.652","18.367","-","-0.40%"
"Sep 01, 2019","18.567","18.475","18.683","18.475","-","-0.10%"
"Aug 30, 2019","18.586","18.430","18.730","18.430","0.66K","0.14%"
"Aug 29, 2019","18.560","18.710","18.935","18.575","1.07K","-0.64%"
"Aug 28, 2019","18.680","18.510","18.835","18.510","1.02K","0.87%"
"Aug 27, 2019","18.519","18.075","18.525","18.075","1.22K","2.85%"
"Aug 26, 2019","18.006","18.025","18.060","17.890","0.19K","1.09%"
"Aug 25, 2019","17.812","17.552","17.863","17.552","-","0.24%"
"Aug 23, 2019","17.769","17.490","17.800","17.490","0.38K","2.14%"
"Aug 22, 2019","17.397","17.400","17.460","17.295","0.53K","-0.65%"
"Aug 21, 2019","17.511","17.375","17.515","17.375","0.29K","0.02%"
"Aug 20, 2019","17.507","17.370","17.505","17.370","0.30K","1.21%"
"Aug 19, 2019","17.298","17.290","17.290","17.210","0.41K","1.35%"
"Aug 18, 2019","17.067","17.108","17.122","17.060","-","-2.39%"
"Aug 16, 2019","17.485","17.595","17.595","17.450","0.46K","-0.51%"
"Aug 15, 2019","17.575","17.590","17.590","17.590","0.56K","-0.40%"
"Aug 14, 2019","17.646","17.420","17.545","17.390","0.44K","1.68%"
"Aug 13, 2019","17.354","17.550","17.780","17.250","0.25K","-0.44%"
"Aug 12, 2019","17.431","17.325","17.335","17.185","0.05K","2.55%"
"Aug 11, 2019","16.997","16.968","17.003","16.942","-","-1.72%"
"Aug 09, 2019","17.294","17.445","17.445","17.265","0.29K","-0.02%"
"Aug 08, 2019","17.297","17.385","17.385","17.225","0.76K","-1.48%"
"Aug 07, 2019","17.556","16.890","17.470","16.890","0.38K","4.47%"
"Aug 06, 2019","16.805","16.835","16.835","16.800","0.29K","0.32%"
"Aug 05, 2019","16.751","16.880","16.930","16.785","0.16K","3.38%"
"Aug 04, 2019","16.203","16.218","16.245","16.203","-","-2.60%"
"Aug 02, 2019","16.636","16.585","16.650","16.445","0.21K","0.51%"
"Aug 01, 2019","16.551","16.560","16.730","16.410","0.77K","-1.32%"
"Jul 31, 2019","16.773","16.800","16.810","16.675","0.10K","-0.93%"
"Jul 30, 2019","16.931","16.715","16.880","16.715","0.01K","0.71%"
"Jul 29, 2019","16.812","16.815","16.815","16.810","0.04K","2.50%"
"Jul 28, 2019","16.402","16.427","16.453","16.402","-","-2.17%"
"Jul 26, 2019","16.766","16.780","16.780","16.775","0.22K","-0.05%"
"Jul 25, 2019","16.774","16.860","16.860","16.860","0.30K","-1.25%"
"Jul 24, 2019","16.986","16.625","16.910","16.625","0.14K","0.91%"
"Jul 23, 2019","16.832","16.795","16.850","16.795","0.38K","0.40%"
"Jul 22, 2019","16.765","16.800","16.800","16.790","0.29K","3.28%"
"Jul 21, 2019","16.233","16.230","16.290","16.212","-","-1.90%"
"Jul 19, 2019","16.547","16.580","16.580","16.580","0.51K","-0.02%"
"Jul 18, 2019","16.551","16.445","16.725","16.445","0.47K","1.38%"
"Jul 17, 2019","16.325","16.000","16.225","16.000","0.05K","1.80%"
"Jul 16, 2019","16.036","16.085","16.085","16.000","0.23K","1.99%"
"Jul 15, 2019","15.723","15.505","15.640","15.505","0.11K","3.09%"
"Jul 14, 2019","15.252","15.248","15.277","15.227","-","-2.23%"
"Jul 12, 2019","15.600","15.415","15.500","15.310","0.12K","0.57%"
"Jul 11, 2019","15.511","15.500","15.500","15.500","0.00K","-0.51%"
"Jul 10, 2019","15.591","15.490","15.650","15.490","0.27K","0.48%"
"Jul 09, 2019","15.516","15.285","15.390","15.210","0.01K","0.64%"
"Jul 08, 2019","15.418","15.430","15.430","15.430","0.15K","2.80%"
"Jul 07, 2019","14.998","15.018","15.055","14.982","-","-2.41%"
"Jul 05, 2019","15.368","15.600","15.600","15.365","0.22K","0.12%"
"Jul 04, 2019","15.350","15.342","15.370","15.252","-","-2.13%"
"Jul 03, 2019","15.684","15.720","15.720","15.710","0.32K","0.64%"
"Jul 02, 2019","15.585","15.415","15.500","15.295","0.55K","0.34%"
"Jul 01, 2019","15.532","15.445","15.545","15.370","0.15K","1.97%"
"Jun 30, 2019","15.232","15.350","15.350","15.160","-","-2.75%"
"Jun 28, 2019","15.663","15.485","15.560","15.485","0.60K","0.31%"
"Jun 27, 2019","15.615","15.525","15.525","15.425","0.04K","-0.51%"
"Jun 26, 2019","15.695","15.655","15.655","15.655","0.00K","-0.08%"
"Jun 25, 2019","15.707","15.790","15.790","15.790","0.15K","-0.40%"
"Jun 24, 2019","15.770","15.735","15.735","15.735","0.03K","2.39%"
"Jun 23, 2019","15.402","15.330","15.422","15.330","-","-1.82%"
"Jun 21, 2019","15.687","15.850","15.850","15.715","0.00K","-1.22%"
"Jun 20, 2019","15.881","15.650","15.865","15.650","0.16K","3.41%"
"Jun 19, 2019","15.357","15.340","15.480","15.340","0.00K","-0.23%"
"Jun 18, 2019","15.392","15.165","15.310","15.155","0.03K","1.05%"
"Jun 17, 2019","15.232","15.135","15.135","15.100","0.01K","2.87%"
"Jun 16, 2019","14.807","14.842","14.863","14.803","-","-2.63%"
"Jun 14, 2019","15.207","15.400","15.400","15.185","0.11K","-0.54%"
"Jun 13, 2019","15.290","15.100","15.175","15.065","0.05K","0.85%"
"Jun 12, 2019","15.161","15.240","15.240","15.240","0.02K","0.01%"
"Jun 11, 2019","15.160","15.100","15.110","15.100","0.00K","0.65%"
"Jun 10, 2019","15.062","15.055","15.055","15.055","0.00K","0.59%"
"Jun 09, 2019","14.973","15.008","15.008","14.953","-","-3.10%"
"Jun 07, 2019","15.452","15.480","15.480","15.470","0.05K","0.86%"
"Jun 06, 2019","15.321","15.175","15.175","15.175","0.02K","0.70%"
"Jun 05, 2019","15.214","15.300","15.380","15.300","0.00K","0.08%"
"Jun 04, 2019","15.202","15.230","15.230","15.225","0.00K","0.17%"
"Jun 03, 2019","15.176","15.040","15.040","15.040","0.01K","3.93%"
"Jun 02, 2019","14.602","14.555","14.602","14.555","-","-2.70%"
"May 31, 2019","15.007","14.785","14.920","14.785","0.01K","0.49%"
"May 30, 2019","14.934","14.815","14.815","14.815","0.00K","0.57%"
"May 29, 2019","14.849","14.800","14.800","14.800","0.11K","0.54%"
"May 28, 2019","14.769","14.895","14.895","14.735","0.00K","1.35%"
"May 27, 2019","14.572","14.553","14.607","14.537","-","0.10%"
"May 26, 2019","14.557","14.545","14.562","14.545","-","-2.99%"
"May 24, 2019","15.005","14.860","14.860","14.855","0.18K","-0.37%"
"May 23, 2019","15.061","14.920","15.060","14.920","0.01K","1.09%"
"May 22, 2019","14.899","14.850","14.890","14.850","0.01K","0.25%"
"May 21, 2019","14.862","14.850","14.870","14.850","0.00K","-0.23%"
"May 20, 2019","14.896","14.805","14.805","14.805","0.15K","3.24%"
"May 19, 2019","14.428","14.390","14.428","14.390","-","-2.76%"
"May 17, 2019","14.837","14.980","14.980","14.830","0.09K","-1.02%"
"May 16, 2019","14.990","15.115","15.115","14.835","0.44K","-1.78%"
"May 15, 2019","15.262","15.235","15.235","15.235","0.00K","-0.05%"
"May 14, 2019","15.269","15.095","15.130","15.095","0.00K","0.19%"
"May 13, 2019","15.240","15.250","15.250","15.250","0.00K","3.27%"
"May 12, 2019","14.758","14.780","14.793","14.758","-","-3.28%"
"May 10, 2019","15.259","15.105","15.115","15.065","0.05K","0.10%"
"May 09, 2019","15.243","15.165","15.165","15.030","0.10K","-0.59%"
"May 08, 2019","15.333","15.265","15.275","15.165","0.06K","-0.49%"
"May 07, 2019","15.409","15.200","15.255","15.145","0.06K","-0.09%"
"May 06, 2019","15.423","15.450","15.470","15.370","0.00K","3.20%"
"May 05, 2019","14.945","14.953","14.988","14.932","-","-3.46%"
"May 03, 2019","15.480","14.965","15.295","14.965","0.18K","2.40%"
"May 02, 2019","15.117","15.100","15.100","15.095","0.01K","-0.73%"
"May 01, 2019","15.228","15.310","15.310","15.010","0.08K","-1.61%"
"Apr 30, 2019","15.477","15.345","15.360","15.195","0.03K","0.36%"
"Apr 29, 2019","15.421","15.345","15.355","15.245","0.02K","2.72%"
"Apr 28, 2019","15.012","15.035","15.035","15.012","-","-3.69%"
"Apr 26, 2019","15.587","15.510","15.510","15.510","0.05K","0.85%"
"Apr 25, 2019","15.456","15.550","15.550","15.550","0.00K","-0.28%"
"Apr 24, 2019","15.499","15.245","15.285","15.245","0.03K","0.78%"
"Apr 23, 2019","15.379","15.200","15.215","15.200","0.00K","-1.21%"
"Apr 22, 2019","15.568","15.440","15.440","15.425","0.14K","3.91%"
"Apr 21, 2019","14.982","14.955","14.988","14.955","-","0.11%"
"Apr 19, 2019","14.965","14.965","14.965","14.965","-","-3.79%"
"Apr 18, 2019","15.554","15.555","15.555","15.555","0.00K","0.12%"
"Apr 17, 2019","15.535","15.385","15.385","15.360","0.03K","0.07%"
"Apr 16, 2019","15.524","15.340","15.340","15.340","0.02K","-0.42%"
"Apr 15, 2019","15.589","15.330","15.330","15.330","0.02K","4.50%"
"Apr 14, 2019","14.918","14.928","14.950","14.912","-","-4.23%"
"Apr 12, 2019","15.577","15.385","15.420","15.385","0.02K","0.66%"
"Apr 11, 2019","15.475","15.735","15.735","15.735","0.00K","-2.44%"
"Apr 10, 2019","15.862","15.655","15.700","15.630","0.33K","0.22%"
"Apr 09, 2019","15.827","15.875","15.875","15.875","0.00K","-0.04%"
"Apr 08, 2019","15.834","15.560","15.680","15.555","0.39K","4.94%"
"Apr 07, 2019","15.088","15.078","15.107","15.078","-","-3.89%"
"Apr 05, 2019","15.699","15.715","15.715","15.715","0.05K","0.04%"
"Apr 04, 2019","15.692","15.500","15.500","15.500","0.05K","-0.12%"
"Apr 03, 2019","15.711","15.535","15.535","15.515","0.27K","0.25%"
"Apr 02, 2019","15.672","15.400","15.400","15.400","0.00K","-0.15%"
"Apr 01, 2019","15.696","15.550","15.555","15.545","0.22K","3.86%"
"Mar 31, 2019","15.113","15.102","15.133","15.098","-","-3.77%"
"Mar 29, 2019","15.705","15.510","15.510","15.510","0.04K","0.92%"
"Mar 28, 2019","15.562","15.625","15.625","15.625","0.10K","-2.07%"
"Mar 27, 2019","15.891","15.630","15.650","15.455","0.05K","-0.90%"
"Mar 26, 2019","16.035","15.725","15.725","15.590","0.00K","-0.83%"
"Mar 25, 2019","16.170","15.615","15.765","15.580","0.05K","4.95%"
"Mar 24, 2019","15.408","15.438","15.447","15.408","-","-3.77%"
"Mar 22, 2019","16.012","15.880","15.880","15.880","0.01K","-0.27%"
"Mar 21, 2019","16.055","16.010","16.010","15.905","0.06K","0.73%"
"Mar 20, 2019","15.938","15.980","15.980","15.980","0.00K","-0.35%"
"Mar 19, 2019","15.994","15.865","15.865","15.865","0.12K","0.31%"
"Mar 18, 2019","15.945","15.450","15.595","15.450","0.11K","4.43%"
"Mar 17, 2019","15.268","15.287","15.310","15.268","-","-4.26%"
"Mar 15, 2019","15.948","15.660","15.660","15.660","0.00K","0.98%"
"Mar 14, 2019","15.794","15.725","15.740","15.725","0.10K","-1.80%"
"Mar 13, 2019","16.084","15.660","15.730","15.630","0.83K","0.27%"
"Mar 12, 2019","16.040","15.910","15.910","15.910","0.00K","0.87%"
"Mar 11, 2019","15.901","15.690","15.690","15.690","0.05K","3.67%"
"Mar 10, 2019","15.338","15.352","15.352","15.322","-","-3.99%"
"Mar 08, 2019","15.975","15.760","15.810","15.760","0.02K","1.99%"
"Mar 07, 2019","15.663","15.500","15.550","15.485","0.04K","-0.27%"
"Mar 06, 2019","15.706","15.740","15.740","15.740","0.00K","-0.17%"
"Mar 05, 2019","15.732","15.550","15.585","15.550","0.04K","-0.01%"
"Mar 04, 2019","15.733","15.820","15.820","15.820","0.00K","3.78%"
"Mar 03, 2019","15.160","15.300","15.300","15.117","-","-4.56%"
"Mar 01, 2019","15.884","15.975","16.025","15.825","0.01K","-2.30%"
"Feb 28, 2019","16.258","16.315","16.315","16.110","0.11K","-0.81%"
"Feb 27, 2019","16.391","16.625","16.625","16.545","0.00K","-0.93%"
"Feb 26, 2019","16.545","16.125","16.175","16.030","0.42K","0.02%"
"Feb 25, 2019","16.542","16.225","16.225","16.100","0.54K","4.15%"
"Feb 24, 2019","15.883","15.880","15.893","15.867","-","-4.42%"
"Feb 22, 2019","16.617","16.590","16.590","16.590","0.00K","0.64%"
"Feb 21, 2019","16.512","16.325","16.325","16.325","0.01K","-2.23%"
"Feb 20, 2019","16.889","16.570","16.735","16.570","0.02K","1.28%"
"Feb 19, 2019","16.676","16.335","16.340","16.300","0.01K","5.63%"
"Feb 18, 2019","15.787","15.752","15.828","15.738","-","0.25%"
"Feb 17, 2019","15.748","15.752","15.760","15.742","-","-4.27%"
"Feb 15, 2019","16.451","15.955","16.045","15.845","0.22K","1.35%"
"Feb 14, 2019","16.232","16.115","16.115","16.020","0.01K","-0.74%"
"Feb 13, 2019","16.353","15.980","16.050","15.875","0.02K","-0.31%"
"Feb 12, 2019","16.404","16.055","16.095","15.945","1.46K","-0.03%"
"Feb 11, 2019","16.409","16.080","16.080","15.945","0.29K","3.74%"
"Feb 10, 2019","15.818","15.822","15.822","15.785","-","-4.30%"
"Feb 08, 2019","16.529","16.060","16.130","16.025","0.54K","0.60%"
"Feb 07, 2019","16.430","15.950","16.010","15.930","0.05K","0.09%"
"Feb 06, 2019","16.415","16.035","16.110","15.935","0.16K","-0.82%"
"Feb 05, 2019","16.550","16.410","16.445","16.410","0.00K","-0.30%"
"Feb 04, 2019","16.600","15.985","16.165","15.985","0.00K","4.32%"
"Feb 03, 2019","15.912","15.910","15.932","15.902","-","-4.37%"
"Feb 01, 2019","16.640","16.525","16.525","16.525","0.01K","-0.83%"
"Jan 31, 2019","16.779","16.680","16.725","16.625","0.03K","0.87%"
"Jan 30, 2019","16.634","16.135","16.235","16.135","1.38K","0.53%"
"Jan 29, 2019","16.546","16.020","16.130","16.020","0.22K","0.50%"
"Jan 28, 2019","16.464","15.925","16.035","15.925","0.09K","4.65%"
"Jan 27, 2019","15.732","15.758","15.765","15.732","-","-4.05%"
"Jan 25, 2019","16.396","15.845","15.945","15.845","0.21K","2.53%"
"Jan 24, 2019","15.991","15.635","15.635","15.560","0.02K","-0.50%"
"Jan 23, 2019","16.072","15.955","15.955","15.955","0.00K","0.37%"
"Jan 22, 2019","16.012","15.785","15.800","15.785","0.00K","4.77%"
"Jan 21, 2019","15.283","15.363","15.383","15.207","-","-0.52%"
"Jan 20, 2019","15.363","15.360","15.395","15.357","-","-4.52%"
"Jan 18, 2019","16.091","15.980","15.980","15.950","0.01K","-0.86%"
"Jan 17, 2019","16.231","16.175","16.175","16.055","0.01K","-0.61%"
"Jan 16, 2019","16.331","15.820","15.915","15.820","0.12K","0.12%"
"Jan 15, 2019","16.312","16.220","16.220","16.220","0.00K","-0.42%"
"Jan 14, 2019","16.380","16.115","16.115","16.115","0.00K","4.75%"
"Jan 13, 2019","15.637","15.635","15.652","15.633","-","-4.34%"
"Jan 11, 2019","16.346","16.130","16.240","16.130","0.10K","0.07%"
"Jan 10, 2019","16.334","16.290","16.290","16.220","0.01K","-0.54%"
"Jan 09, 2019","16.422","16.015","16.020","15.990","0.42K","0.14%"
"Jan 08, 2019","16.399","15.925","16.000","15.915","0.49K","-0.21%"
"Jan 07, 2019","16.433","16.115","16.130","16.085","0.05K","4.30%"
"Jan 06, 2019","15.755","15.770","15.805","15.752","-","-4.31%"
"Jan 04, 2019","16.464","16.140","16.140","16.000","0.53K","-0.07%"
"Jan 03, 2019","16.476","16.140","16.140","16.140","0.01K","0.93%"
"Jan 02, 2019","16.324","15.715","15.925","15.710","0.05K","5.16%"
"Jan 01, 2019","15.523","15.560","15.560","15.515","-","-4.25%"
"Dec 31, 2018","16.212","15.970","15.970","15.970","0.03K","5.01%"
"Dec 30, 2018","15.438","15.457","15.457","15.420","-","-4.17%"
"Dec 28, 2018","16.109","15.630","15.690","15.630","0.05K","0.77%"
"Dec 27, 2018","15.986","15.455","15.545","15.395","0.19K","1.16%"
"Dec 26, 2018","15.803","15.435","15.490","15.405","0.00K","6.69%"
"Dec 25, 2018","14.812","14.835","14.875","14.812","-","-4.40%"
"Dec 24, 2018","15.493","15.035","15.035","15.035","0.03K","5.23%"
"Dec 23, 2018","14.723","14.732","14.738","14.715","-","-4.27%"
"Dec 21, 2018","15.379","15.275","15.275","15.275","0.00K","-1.09%"
"Dec 20, 2018","15.548","15.045","15.045","15.045","0.06K","0.33%"
"Dec 19, 2018","15.497","15.000","15.130","14.915","0.16K","0.76%"
"Dec 18, 2018","15.380","14.950","15.000","14.950","0.13K","-0.37%"
"Dec 17, 2018","15.437","14.920","15.010","14.915","0.05K","5.47%"
"Dec 16, 2018","14.637","14.623","14.648","14.620","-","-4.42%"
"Dec 14, 2018","15.314","14.940","14.945","14.935","0.17K","-1.42%"
"Dec 13, 2018","15.535","15.055","15.120","15.050","0.50K","0.01%"
"Dec 12, 2018","15.534","14.985","15.125","14.985","0.05K","1.43%"
"Dec 11, 2018","15.315","15.025","15.070","14.875","0.63K","0.15%"
"Dec 10, 2018","15.292","14.880","14.940","14.845","0.46K","4.05%"
"Dec 09, 2018","14.697","14.735","14.735","14.697","-","-4.49%"
"Dec 07, 2018","15.388","14.940","14.965","14.905","0.05K","1.19%"
"Dec 06, 2018","15.207","14.805","14.805","14.695","0.03K","-0.51%"
"Dec 05, 2018","15.285","14.670","14.700","14.580","0.58K","-0.37%"
"Dec 04, 2018","15.342","14.880","14.880","14.870","0.15K","0.89%"
"Dec 03, 2018","15.206","14.730","14.880","14.730","0.23K","6.26%"
"Dec 02, 2018","14.310","14.305","14.355","14.290","-","-4.08%"
"Nov 30, 2018","14.919","14.600","14.600","14.390","0.34K","-1.24%"
"Nov 29, 2018","15.107","14.665","14.735","14.635","0.18K","-0.36%"
"Nov 28, 2018","15.162","14.555","14.555","14.555","0.24K","1.57%"
"Nov 27, 2018","14.928","14.610","14.620","14.485","0.03K","-0.86%"
"Nov 26, 2018","15.057","14.640","14.650","14.620","0.01K","4.56%"
"Nov 25, 2018","14.400","14.405","14.425","14.390","-","-4.51%"
"Nov 23, 2018","15.080","14.660","14.660","14.660","0.21K","4.22%"
"Nov 22, 2018","14.470","14.475","14.520","14.435","-","-5.65%"
"Nov 21, 2018","15.336","15.155","15.155","15.155","0.00K","1.60%"
"Nov 20, 2018","15.094","14.795","14.795","14.795","0.06K","-0.93%"
"Nov 19, 2018","15.236","14.755","14.755","14.755","0.05K","5.88%"
"Nov 18, 2018","14.390","14.400","14.400","14.375","-","-5.45%"
"Nov 16, 2018","15.219","14.670","14.780","14.670","0.03K","0.79%"
"Nov 15, 2018","15.099","14.640","14.715","14.640","0.15K","1.27%"
"Nov 14, 2018","14.909","14.395","14.395","14.360","0.05K","0.70%"
"Nov 13, 2018","14.806","14.615","14.615","14.615","0.00K","-0.23%"
"Nov 12, 2018","14.840","14.485","14.485","14.485","0.13K","4.80%"
"Nov 11, 2018","14.160","14.130","14.160","14.130","-","-5.38%"
"Nov 09, 2018","14.965","14.670","14.675","14.495","0.02K","-1.84%"
"Nov 08, 2018","15.245","14.915","14.920","14.910","0.09K","-0.93%"
"Nov 07, 2018","15.388","15.050","15.050","15.050","0.06K","0.51%"
"Nov 06, 2018","15.310","14.850","14.895","14.705","0.63K","-0.92%"
"Nov 05, 2018","15.452","14.960","14.960","14.835","0.63K","4.65%"
"Nov 04, 2018","14.765","14.745","14.770","14.745","-","-5.10%"
"Nov 02, 2018","15.558","14.870","15.095","14.870","0.94K","-0.12%"
"Nov 01, 2018","15.576","14.475","14.990","14.475","0.59K","3.34%"
"Oct 31, 2018","15.072","14.860","14.860","14.645","0.01K","-1.17%"
"Oct 30, 2018","15.250","14.795","14.795","14.795","0.02K","0.11%"
"Oct 29, 2018","15.233","14.895","14.970","14.620","0.33K","3.56%"
"Oct 28, 2018","14.710","14.720","14.740","14.710","-","-5.02%"
