DATE,DTWEXBGS
2019-11-07,116.1295
2019-11-08,116.3592
2019-11-11,.
2019-11-12,116.6035
2019-11-13,116.8625
2019-11-14,116.8265
2019-11-15,116.4655
2019-11-18,116.3992
2019-11-19,116.5745
2019-11-20,116.8641
2019-11-21,116.7786
2019-11-22,116.9448
2019-11-25,117.037
2019-11-26,117.078
2019-11-27,117.1498
2019-11-28,.
2019-11-29,117.1467
2019-12-02,117.0067
2019-12-03,116.9448
2019-12-04,116.7419
2019-12-05,116.4383
2019-12-06,116.5803
2019-12-09,116.3758
2019-12-10,116.3039
2019-12-11,116.1994
2019-12-12,115.9127
2019-12-13,115.7393
2019-12-16,115.5991
2019-12-17,115.6004
2019-12-18,115.7037
2019-12-19,115.6457
2019-12-20,115.7975
2019-12-23,115.846
2019-12-24,.
2019-12-25,.
2019-12-26,115.6713
2019-12-27,115.2705
2019-12-30,115.0184
2019-12-31,114.7189
2020-01-01,.
2020-01-02,115.0169
2020-01-03,115.0301
2020-01-06,115.0017
2020-01-07,115.1882
2020-01-08,115.1642
2020-01-09,115.2739
2020-01-10,115.1047
2020-01-13,115.0849
2020-01-14,115.0747
2020-01-15,115.0126
2020-01-16,115.0544
2020-01-17,115.1122
2020-01-20,.
2020-01-21,115.2412
2020-01-22,115.2775
2020-01-23,115.606
2020-01-24,115.6041
2020-01-27,115.8557
2020-01-28,115.7662
2020-01-29,115.7404
2020-01-30,115.8519
2020-01-31,115.785
2020-02-03,116.1883
2020-02-04,115.9917
2020-02-05,116.057
2020-02-06,116.1986
2020-02-07,116.5604
2020-02-10,116.6148
2020-02-11,116.4031
2020-02-12,116.3209
2020-02-13,116.4325
2020-02-14,116.4479
2020-02-17,.
2020-02-18,116.6347
2020-02-19,116.8161
2020-02-20,117.2903
2020-02-21,117.0919
2020-02-24,117.4522
2020-02-25,117.2881
2020-02-26,117.4714
2020-02-27,117.4579
2020-02-28,117.7687
2020-03-02,116.9457
2020-03-03,116.6209
2020-03-04,116.913
2020-03-05,116.9531
2020-03-06,116.8982
2020-03-09,117.4214
2020-03-10,118.1461
2020-03-11,118.491
2020-03-12,120.7762
2020-03-13,120.7065
2020-03-16,121.2512
2020-03-17,122.8034
2020-03-18,124.5085
2020-03-19,125.3882
2020-03-20,125.2308
2020-03-23,126.4719
2020-03-24,125.8206
2020-03-25,125.1112
2020-03-26,122.7052
2020-03-27,122.7064
2020-03-30,123.6056
2020-03-31,122.8238
2020-04-01,124.1096
2020-04-02,123.8881
2020-04-03,124.7315
2020-04-06,124.4784
2020-04-07,123.398
2020-04-08,123.5074
2020-04-09,122.7555
2020-04-10,122.4423
2020-04-13,122.8102
2020-04-14,122.4022
2020-04-15,123.3932
2020-04-16,123.7698
2020-04-17,123.1802
2020-04-20,123.4179
2020-04-21,124.2482
2020-04-22,124.2571
2020-04-23,124.077
2020-04-24,124.5055
2020-04-27,124.2336
2020-04-28,123.715
2020-04-29,123.0849
2020-04-30,122.6682
2020-05-01,123.5227
2020-05-04,123.568
2020-05-05,123.1291
2020-05-06,123.9628
2020-05-07,123.4691
2020-05-08,122.8787
2020-05-11,123.6025
2020-05-12,123.432
2020-05-13,123.9303
2020-05-14,124.0247
2020-05-15,123.9765
2020-05-18,123.1583
2020-05-19,122.9283
2020-05-20,122.4641
2020-05-21,122.4415
2020-05-22,122.6609
2020-05-25,.
2020-05-26,121.6933
2020-05-27,121.8758
2020-05-28,121.3316
2020-05-29,121.2796
2020-06-01,120.5865
2020-06-02,119.9804
2020-06-03,119.5411
2020-06-04,119.6058
2020-06-05,119.0893
2020-06-08,118.9331
2020-06-09,118.8847
2020-06-10,118.8287
2020-06-11,119.5789
2020-06-12,119.9954
2020-06-15,120.3066
2020-06-16,119.9021
2020-06-17,120.2563
2020-06-18,120.5811
2020-06-19,120.5752
2020-06-22,120.1008
2020-06-23,119.6702
2020-06-24,120.3455
2020-06-25,120.6748
2020-06-26,120.923
2020-06-29,121.0683
2020-06-30,120.8643
2020-07-01,120.4595
2020-07-02,120.2176
2020-07-03,.
2020-07-06,119.6429
2020-07-07,119.9416
2020-07-08,119.9255
2020-07-09,119.8738
2020-07-10,119.7092
2020-07-13,119.5504
2020-07-14,119.7717
2020-07-15,119.3883
2020-07-16,119.2841
2020-07-17,119.4937
2020-07-20,119.4123
2020-07-21,118.7542
2020-07-22,118.4914
2020-07-23,118.4277
2020-07-24,118.5106
2020-07-27,117.7614
2020-07-28,117.6941
2020-07-29,117.5939
2020-07-30,117.7955
2020-07-31,117.601
2020-08-03,118.2115
2020-08-04,118.1935
2020-08-05,117.281
2020-08-06,117.4495
2020-08-07,118.0417
2020-08-10,117.9937
2020-08-11,117.7813
2020-08-12,117.6711
2020-08-13,117.5273
2020-08-14,117.3451
2020-08-17,117.161
2020-08-18,116.9742
2020-08-19,116.9715
2020-08-20,117.2289
2020-08-21,117.4606
2020-08-24,117.321
2020-08-25,117.2333
2020-08-26,117.0289
2020-08-27,117.0536
2020-08-28,116.3198
2020-08-31,116.1421
2020-09-01,115.9291
2020-09-02,116.39
2020-09-03,116.4248
2020-09-04,116.3822
2020-09-07,.
2020-09-08,116.8275
2020-09-09,116.4856
2020-09-10,116.251
2020-09-11,116.4578
2020-09-14,116.0054
2020-09-15,115.9435
2020-09-16,115.692
2020-09-17,115.7819
2020-09-18,115.5932
2020-09-21,116.7602
2020-09-22,116.9191
2020-09-23,117.6486
2020-09-24,117.9406
2020-09-25,118.265
2020-09-28,118.0243
2020-09-29,117.9481
2020-09-30,117.3485
2020-10-01,117.1284
2020-10-02,117.1309
